sourceType,platformId,platformLabel,date,region,channel,sourceChannel,merchant,rawMerchant,brand,product,rawProduct,activityName,activityGmv,subsidy,orderId
bill,taobao,淘宝闪购,2026-06-08,CIB东南,酒小二,酒类专营店,酒小二,酒小二(上海名人苑店),K1664,1664白啤500ml罐装12箱装,1664 白啤500ml大罐箱装,6月嘉士伯超级品牌券99-35新供给,142.0,20.0,4012450337978706594
bill,taobao,淘宝闪购,2026-06-08,华中-非湖南,酒小二,酒类专营店,酒小二,酒小二(印江多维国际店),乌苏,红乌苏620ml大瓶装12箱装,红乌苏啤酒620ml*12瓶/箱,嘉士伯_满减券_6月华中加持品牌券满79-20,103.0,20.0,4012646171913002704
bill,taobao,淘宝闪购,2026-06-08,YN,酒小二,酒类专营店,酒小二,酒小二(维西清水湾店),大理啤酒,大理V8啤酒470ml瓶装12箱装,大理V8啤酒470ml瓶装12箱装,【品牌联盟券】6月深夜小酒馆38-8,57.0,8.0,4012706171926738655
bill,taobao,淘宝闪购,2026-06-08,华中-湖南,酒小二,酒类专营店,酒小二,酒小二酒水外卖(邵东迎宾店),乐堡,乐堡啤酒500ml大罐装12箱装,乐堡 啤酒500ml大罐装12箱装,【品牌联盟券】6月深夜小酒馆38-8,59.9,8.0,4012736171978728131
bill,taobao,淘宝闪购,2026-06-08,CIB东南,惠宜选,仓店,惠宜选,厉臣省钱超市(泉州汾阳街店),乌苏,红乌苏500ml大罐装12箱装,红乌苏啤酒500ml*12罐/箱,6月嘉士伯超级品牌券79-30新供给,88.0,15.0,4012836171955219997
bill,taobao,淘宝闪购,2026-06-08,华中-非湖南,酒小二,酒类专营店,酒小二,酒小二(仁怀国酒新城店),K1664,1664桃红330ml瓶装6瓶装,法国原装进口1664啤酒 1664桃红啤酒树莓红果啤酒330ml*6瓶/提,【品牌联盟券】6月深夜小酒馆69-15,78.0,15.0,4012866171999615642
bill,taobao,淘宝闪购,2026-06-08,CIB苏皖,酒小二,酒类专营店,酒小二,酒小二(南京文鼎店),乌苏,红乌苏500ml大罐装12箱装,红乌苏啤酒500ml*12罐/箱,6月嘉士伯超级品牌券59-20新供给,80.0,12.0,4012886171975755294
bill,taobao,淘宝闪购,2026-06-08,CIB苏皖,惠宜选,仓店,惠宜选,拾惠客24H超市(明光明中路店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,嘉士伯_满减券_6月品牌加持满59-10全渠道,72.0,10.0,4012936171828841036
bill,taobao,淘宝闪购,2026-06-08,NX,惠宜选,仓店,惠宜选,厉臣省钱超市(成县南环西路店),乌苏,红乌苏620ml大瓶装6箱装,乌苏啤酒620ml*6瓶/箱,【闪购仓】6月深夜小酒馆49-15,52.9,8.0,4012956171988747006
bill,taobao,淘宝闪购,2026-06-08,CIB华南,酒小二,酒类专营店,酒小二,酒小二·酒水外卖(梧州龙圩广场店),乌苏,红乌苏620ml大瓶装12箱装,红乌苏啤酒620ml*12瓶/箱,【品牌联盟券】6月深夜小酒馆69-15,105.0,15.0,4013050337746896425
bill,taobao,淘宝闪购,2026-06-08,CIB东南,酒小二,酒类专营店,酒小二,酒小二(福安天马店),乌苏,红乌苏620ml大瓶装12箱装,红乌苏啤酒620ml*12瓶/箱,嘉士伯_满减券_6月CIB加持品牌券满79-20,84.0,20.0,4013050338368655938
bill,taobao,淘宝闪购,2026-06-08,CBC-SC,惠宜选,仓店,惠宜选,拾惠客24H超市(宜宾叙州佑之路店),K1664,1664桃红500ml罐装6罐装,乐堡 啤酒330ml*24,6月嘉士伯超级品牌券99-35新供给,178.0,20.0,4013120338148143672
bill,taobao,淘宝闪购,2026-06-08,CBC-SC,酒小二,酒类专营店,酒小二,酒小二(简阳体育中心店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,嘉士伯_满减券_6月品牌加持满59-10全渠道,69.0,10.0,4013160338067785308
bill,taobao,淘宝闪购,2026-06-08,CBC-SC,惠宜选,仓店,惠宜选,拾惠客24H超市(成都市杨柳街店),乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml/瓶,6.1-6.30品牌联盟29-6全渠道,34.0,6.0,4013310338030417505
bill,taobao,淘宝闪购,2026-06-08,华中-非湖南,酒小二,酒类专营店,酒小二,酒小二(六盘水万达路店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,【品牌联盟券】6月深夜小酒馆38-8,68.0,8.0,4013350338168119963
bill,taobao,淘宝闪购,2026-06-08,CIB东南,酒小二,酒类专营店,酒小二,酒小二(福安天马店),乌苏,红乌苏620ml大瓶装12箱装,红乌苏啤酒620ml*12瓶/箱,嘉士伯_满减券_6月CIB加持品牌券满79-20,84.0,20.0,4013380338171017952
bill,taobao,淘宝闪购,2026-06-08,华中-湖南,酒小二,酒类专营店,酒小二,酒小二(道县文化店),重庆啤酒,重庆88啤酒500ml大罐装12箱装,重庆88啤酒500ml大罐装12箱装,嘉士伯_满减券_6月品牌加持满49-10全渠道-新,51.0,10.0,4013390338137250550
bill,taobao,淘宝闪购,2026-06-08,YN,酒小二,酒类专营店,酒小二,酒小二(腾冲高黎贡店),大理啤酒,大理V8啤酒470ml瓶装12箱装,大理V8啤酒470ml瓶装12箱装,【品牌联盟券】6月深夜小酒馆38-8,66.0,8.0,4013400338365579872
bill,taobao,淘宝闪购,2026-06-08,YN,酒小二,酒类专营店,酒小二,酒小二(腾冲高黎贡店),大理啤酒,大理V8啤酒470ml瓶装12箱装,大理V8啤酒470ml瓶装12箱装,【品牌联盟券】6月深夜小酒馆38-8,66.0,8.0,4013400338390627991
bill,taobao,淘宝闪购,2026-06-08,CIB华南,惠宜选,仓店,惠宜选,拾惠客24H超市(丰顺县建设路店),K1664,1664桃红500ml罐装6罐装,乐堡 啤酒330ml*24,6月嘉士伯超级品牌券79-30新供给,99.0,15.0,4013420337754125926
bill,taobao,淘宝闪购,2026-06-08,CIB华南,酒小二,酒类专营店,酒小二,酒小二(梧州富民店),乌苏,红乌苏620ml大瓶装12箱装,红乌苏啤酒620ml*12瓶/箱,【品牌联盟券】6月深夜小酒馆69-15,105.0,15.0,4013420338165305892
bill,taobao,淘宝闪购,2026-06-08,CIB华北,惠宜选,仓店,惠宜选,拾惠客24H超市(青县乾宁南大街店),乌苏,红乌苏500ml大罐装,乌苏 红罐装啤酒 500ml/罐,【品牌联盟券】6月深夜小酒馆38-8,40.0,7.13,4013546171905088096
bill,taobao,淘宝闪购,2026-06-08,CIB东南,酒小二,酒类专营店,酒小二,酒小二(莆田涵江店),乌苏,红乌苏620ml大瓶装12箱装,红乌苏啤酒620ml*12瓶/箱,6月嘉士伯超级品牌券79-30新供给,94.0,15.0,4013546171992259120
bill,taobao,淘宝闪购,2026-06-08,CIB华南,酒小二,酒类专营店,酒小二,酒小二(东莞塘厦中学店),乌苏,红乌苏620ml大瓶装12箱装,红乌苏啤酒620ml*12瓶/箱,6月嘉士伯超级品牌券79-30新供给,100.0,15.0,4013556171933319692
bill,taobao,淘宝闪购,2026-06-08,CIB华南,惠宜选,仓店,惠宜选,拾惠客24h超市(佛山乐平大道店),乌苏,红乌苏500ml大罐装6罐装,红乌苏 500ml*6多罐装,6月嘉士伯超级品牌券39-10新供给,45.0,7.0,4013576171926789729
bill,taobao,淘宝闪购,2026-06-08,华中-非湖南,惠宜选,仓店,惠宜选,拾惠客24H超市(汉中兴汉路店),乌苏,红乌苏500ml大罐装,乌苏 红罐装啤酒 500ml/罐,6.1-6.30品牌联盟29-6全渠道,35.6,6.0,4013686171993948754
bill,taobao,淘宝闪购,2026-06-08,CBC-CQ,酒小二,酒类专营店,酒小二,酒小二酒类专营店(重庆大石坝路站),乌苏,乌苏新疆酒花精酿啤酒1L*6罐,,嘉士伯_满减券_6月CBC-重庆加持品牌券满79-20,84.0,20.0,4013836171589528075
bill,taobao,淘宝闪购,2026-06-08,CBC-CQ,惠宜选,仓店,惠宜选,拾惠客24H超市(南江燕子岭街店),乌苏,乌苏新疆酒花精酿啤酒1L*6罐,,6月嘉士伯超级品牌券79-30新供给,85.0,15.0,4013846171917608579
bill,taobao,淘宝闪购,2026-06-08,CBC-CQ,惠宜选,仓店,惠宜选,拾惠客24H超市(南江燕子岭街店),K1664,1664桃红500ml罐装6罐装,乐堡 啤酒330ml*24,6月嘉士伯超级品牌券59-20新供给,89.0,12.0,4013846171984686823
